Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,Close
1999-05-18,-8.191946217114785,-1.4857395195499565,3.675810851396796,0.49849003814782034,9.220160100047366,3.4974124899977848,7.590688451237629,9.307343071371633,-7.916113478655707,-0.6359284062288297,1.5501060662806545,0.044528112646619024,0.4960698141261516,-5.637625690634085,-1.4185740308137988
1999-05-19,-7.198448955393802,-2.278628254639819,3.9948575411408878,0.8021558891742301,7.5181873092185665,0.5200087970539109,3.3261701502122563,3.4083204395711912,-4.981890502264748,0.04100935938660108,-0.5587794690666291,-0.2082760846324934,-0.9079175495594969,-2.5260692856690845,-1.4057222257732283
1999-05-20,-7.527136175719343,-1.9261734916188673,3.3399771342440374,1.5038742842589907,7.665584096342476,0.4345296461406645,3.280937960805463,3.078286226551727,-4.518288709965975,-0.16171967850033875,-0.38512766268500276,-0.26335016459693267,-0.9379362228075592,-2.2290713740116717,-1.423172961048905
1999-05-21,-8.670748846911756,-0.6856685296538293,2.533204027974463,1.8336296359816107,7.493334659861293,1.7996078853721875,1.0671751961898643,2.0393209641344057,-5.243766109765087,0.09504855319631403,0.24512155646479022,-0.00987556693503698,-0.808955325938641,-2.4048455228257852,-1.43938471511969
1999-05-24,-9.747187356912015,0.24997494080172994,1.7237843364282792,2.073944392309148,7.638089881949807,1.9438496680334492,1.707580898649916,2.143676759907237,-5.083222366806622,-0.5512796380428976,0.6129075797628146,-0.1613179964925547,-0.7413854417010486,-2.341095537338638,-1.4803970929697456
1999-05-25,-9.718010672891987,0.19774452649423876,2.185076040401456,1.8574514099156625,6.56286741680991,1.705391493504758,0.6041900807345206,1.8364579852680514,-4.970641828338104,0.3571509714091214,-0.16713116679069315,0.029705631686564985,-0.8221573163691237,-2.3327537842841752,-1.4955588629685888
1999-05-26,-8.629198517319686,-0.9338158220791499,3.7322953475795146,0.3426332883536999,5.9115496107093755,0.6215791056303037,1.1140102664982134,2.14533468697182,-4.5505418791206,0.7279856647262878,-1.217487392426219,0.020592666063090195,-0.7066822190617504,-2.2201632866682703,-1.4664323048129169
1999-05-27,-7.876876966472197,-1.7375023201393736,4.816961368681133,-0.2363777917291179,5.705956058806414,0.42133105187149705,1.9020023697078763,2.246339643647247,-3.7704049559978303,0.8206775379190389,-0.934646859238124,-0.15448653234138682,-0.9104418155403021,-1.9547336187444602,-1.4348487839289001
1999-05-28,-7.583913151554178,-1.9755821455058045,4.426506883685623,0.5992723174960112,5.9029461615897665,0.4313912786171406,1.905023642927515,1.8964174692543405,-3.106309729088225,0.6808045900725939,-0.6475424744933072,-0.19975078002523367,-0.9423811886002142,-1.7644026533750072,-1.4313838364914917
1999-06-01,-9.609906605927636,0.1282269962748347,1.2811665269396566,3.8856648054468974,6.399875324902413,1.3002316131132694,0.2523102440685091,0.24177998457948074,-3.1320475616162953,-1.374721297838791,0.445947626998773,-0.12360563895190997,-1.2589840487580055,-2.159831662207916,-1.5015017728157805
1999-06-02,-9.759744749664758,0.12682477870179207,2.1023294933359957,1.9153644482498962,4.819821401439201,1.2670197393053733,-0.0677695922249194,0.5128388556891722,-3.6843217026263826,-0.2741638624885906,-0.4946572510969895,-0.17887657260476517,-1.2259221499017372,-2.097395254666745,-1.5189105087285795
1999-06-03,-9.412724397418833,-0.3004671219399024,3.166565482130082,0.5116907885837755,4.309224477064427,0.26181103826297897,0.48896871167582534,0.90367418203035,-3.1843816915212786,0.02963745766209168,-1.3945457140744606,-0.23741590179040267,-1.2249184377075424,-1.3713555288620123,-1.511980613853762
1999-06-04,-7.667872817219111,-2.0488803450334814,4.561671163907126,0.03973133101161941,3.913261672581515,-0.26226204740527226,0.923264618012804,0.9909879542650254,-2.8557061958814454,1.0880147681066776,-1.3502661700967278,-0.2762612275528334,-1.0175270993478658,-1.5672371282017357,-1.4792421104906093
1999-06-07,-6.9927311941772015,-2.332297912081272,4.68418439740661,0.2815361497183086,3.9741286148258697,-0.29304302310948394,1.0428906850965527,0.6651617023232091,-1.8099346336060207,1.8754387564783572,1.0587086255410996,2.5995800127948305,-2.9386062326863467,-1.2363973923672091,-1.46872127008975
1999-06-08,-7.990381245334007,-1.2794684059709458,2.5085620804079936,2.6827748452168465,4.591356858514094,-0.7429377111674108,0.81969835726508,-0.3085986488165979,-1.4320814903872998,-0.8432942053783427,-0.627284716191989,-0.41185164498068966,-1.4513686273216448,-1.1861605152619312,-1.509712648258367
1999-06-09,-7.138512735569946,-2.166448259420875,4.147985863297735,0.3599712364737468,3.66395586934458,-0.7757445595959827,0.5034589395348035,0.027170488180613843,-2.122565594226784,0.5615838903560437,-1.3845843308150676,-0.32472550594513055,-1.2118519253649314,-1.2700242541423676,-1.4769531452137756
1999-06-10,-8.276197561159714,-1.7713624614041414,2.218941719425346,1.8281809324855804,4.517305121540041,-0.8223932854029617,0.5794100960371222,-0.30288345506471276,-1.3499882222866109,-0.12731251637597582,-0.6008064021776084,-0.4626073520504037,-1.4011986196590493,-0.3693204407630711,-1.5166005437703067
1999-06-11,-8.416231485938615,-1.527471964455576,1.6072851956253706,1.8072990107161455,3.9027984234930524,-0.4221047684886413,-0.261650375195339,-0.5409087620961532,-2.3961263988648227,-0.43836482356622314,-1.6555830047483506,3.5564065766339596,0.9169172986811385,-1.1677563985717547,-1.5189105087285795
1999-06-14,-9.55655209657547,-0.4237877968145303,0.5908523412568424,2.4030905489789522,3.8215551583310576,0.5687530004204021,-0.8232950935316944,-0.5813256487516819,-2.3515757768835766,-0.02024271637213443,0.45529132075404405,-0.03430499173632294,0.33796287537416003,-1.1915348111033555,-1.5564369394597877
1999-06-15,-8.066740820254873,-1.9632974655533473,2.901445505110661,-0.18971966635419493,3.0315333533573554,-0.7206848935757719,0.4797128892260123,0.4242314263106975,-1.849611007494847,1.0842324328665276,-0.6496094969139293,-0.0946117915162562,0.7301769084742671,-1.2688804190200875,-1.52831836601318
1999-06-16,-6.6213321144570045,-3.368758207049874,3.9890810583808785,-0.6811662170279749,2.670645537919101,-0.6501720207286121,0.29309492259001285,0.16602435055557313,-1.5021600965066841,1.6886163593947214,-0.7031459417244363,-0.09370374879671602,0.5905093231120808,-1.2031460081688785,-1.4815730751303207
1999-06-17,-6.546131195865975,-3.4618076104289504,3.458160098009161,0.10426751358129963,3.0653683114104764,-0.5543236451666272,0.5497363263802161,-0.08248886735814898,-0.3450408951778746,1.7837787283567015,1.9580592437262492,2.688543817113772,-1.8126577887604416,-0.5623046120134321,-1.4863190031354987
1999-06-18,-6.841935010436073,-3.1264732640990034,2.6604125718166562,0.8189300302850029,3.3579988331846047,-0.7418986504364123,0.35135654413023215,-0.5854970401811563,-0.40355658912411696,-0.3631314194645891,-0.09039315495809828,-0.24301420633460769,-0.29786457233838,-0.9659845611758405,-1.4898049502543462
1999-06-21,-2.4979696434944025,-7.420340242426606,5.968130997370192,-1.7090581686202782,1.5990561011560593,3.4448798269460608,-1.059131275258645,0.24998659715913332,-2.045759821847603,0.6742936027702182,-2.7287173618466296,0.1577530084027226,0.1286464979867918,-0.0843426453628807,-1.4020472815214313
1999-06-22,-3.4691458124522536,-6.286188253985492,2.6587524726396525,2.210203498595107,3.1616705577389714,0.5177637681182874,0.3423680655826778,-0.23619509108501247,-0.5248790284097177,0.36197862163509326,-0.014746437331279413,-0.15892234617595694,-0.5224556073420427,-0.9455603884770649,-1.4302498536937942
1999-06-23,-5.316909500399024,-4.381570759302855,0.5548135324930626,3.0902680381177516,3.321793920557398,-0.5550309560669985,0.5257308008058225,-0.4931535727072853,-0.2805824592666324,-0.7476183122406518,-0.28779151694259403,-0.3420916286250028,-0.9243616331974445,-0.717881744416354,-1.4863190031354987
1999-06-24,-5.56090212850825,-4.185358559101331,1.374811987720438,0.8857273977376469,2.560704464819798,-0.6044083374352729,0.35529471874010427,-0.015621602689341554,-1.1134023792643148,0.20046148224331278,-0.9710722656051971,-0.3147614949872158,-0.8331464825958327,-0.46202249316819943,-1.4849750235234127
1999-06-25,-5.170767084187972,-4.527665323473302,1.8495626964757625,0.020652362904804353,2.2549660094401522,-0.6533618649724321,0.18901290723605763,-0.07459416255951647,-1.0692668164634966,0.5291352523943261,-1.2061728631336657,-0.3181639701277533,-0.8931537286497127,-0.32425260986781507,-1.4628203596054357
1999-06-28,-4.5650732710602755,-5.048216488046101,1.5796183584970964,0.5953601204025974,2.5390645353334462,-0.7807314368303727,0.14336227679861044,-0.29676322456996584,-0.8890381974027686,0.8499009080379449,-1.0197868583917336,-0.33703304568289644,-0.9071659922891128,-0.1757630830640023,-1.4570664468911936
1999-06-29,-3.88743629502685,-5.690964961893228,1.9925160996260882,0.27001859115181703,2.1278584178091986,-0.9230483658061539,-0.03211300063244368,-0.4308387456889453,-0.8877844469118545,1.2838412495230371,-1.190568711312202,-0.33801341175902583,-0.9711305592275734,-0.11973148583521968,-1.4348487839289001
1999-06-30,-1.0846142120386302,-8.500658100883882,4.544696381662452,-1.12982974086328,0.6421234962675028,2.4999351899245115,-1.590433445282109,-0.4655388454117054,-2.0037584085240066,0.8516285898104167,-2.903891537493169,-0.002646577514187429,-0.6057463489114868,0.8111261137958197,-1.3507240600849049
1999-07-01,-1.8741895335984853,-7.551175435716162,1.664550660589136,2.2417106385480863,1.9525091088814885,-0.20510590129699413,-0.05606707405485594,-0.687644900245582,-0.5570229190965342,1.0411076734050067,-0.2043173616286778,-0.3182275760867392,-1.1111941424288938,-0.06494915496019577,-1.377582652645182
1999-07-02,-1.609763908296388,-7.775239979377036,1.5754215477822975,1.9962856701110772,1.5474773962991124,-0.3428868782017635,-0.08589441053951938,-0.6442703630370228,-0.6941874750779888,0.9810613446246705,-0.40295106392557833,-0.25454923025255644,-0.9567683719213038,-0.6223812290907325,-1.3752306883240315
1999-07-06,-2.0548094832389197,-7.269094769480262,0.6924605178138638,2.0793064060985493,1.493322337710222,-1.1052937568911454,0.25623377991604585,-0.50698115213769,-0.6640333089107913,0.9901195789575854,-0.5439994799511928,-0.40474592319246755,-0.9668835438507682,-0.4776426283456578,-1.3835045628109348
1999-07-07,-3.427390335184679,-5.855792175760184,-0.9208712291339582,2.652591453979324,1.8210765286876267,-1.0613071166980694,0.5636701010269634,-0.2764839691303543,-0.565022764195029,-0.0687529603714884,-0.24477590817530065,-0.477596056847044,-1.0875239694569405,-0.31318806422389633,-1.4302498536937942
1999-07-08,-4.157284336869587,-5.0907900507581365,-0.9853103428856235,1.2729422658956224,1.242085718254786,-0.9833229436162418,0.5164498177664675,-0.005719570072374471,-0.6367301454042951,-0.17686760853780206,-0.6485551416562919,-0.45184375238128394,-0.9870873956119928,-0.3428567117746858,-1.4441936421691843
1999-07-09,-4.139123908049042,-5.065028690098458,-1.017888406052067,0.5055511486812668,0.9378211833782893,-1.1247010470527425,0.2764794857903102,0.027163236074996464,-0.8469242704881482,0.5535630785073576,-0.9458115101539798,-0.4486972949708786,-0.798584681968312,0.00041710784519370024,-1.4441936421691843
1999-07-12,-4.021559712694418,-5.1623830297947215,-0.5588305427911442,-0.6244076971811937,0.6217706387974665,-1.0726216302591574,0.17704956760762955,0.13981915115744525,-0.9064449808784548,0.7812268422358553,-1.1105588295187967,-0.4616918192024715,-0.8606727244820201,0.2755339830387182,-1.423172961048905
1999-07-13,-4.423737085951472,-4.682025367653441,-1.3478928154980347,-0.11568690904984001,1.0397118646009922,-0.9541476666318394,0.37460438225307646,0.07665780668438174,-0.4521515486215924,0.12802178721848548,-0.7559713411720673,-0.5135740535165969,-0.9890911444853321,0.40438346275528914,-1.4324758199263112
1999-07-14,-4.352885734746135,-4.592789789935168,-2.0278617064564397,0.26121660122059276,1.3568259340752202,-1.4598636626321295,0.429729080040409,0.02924448705259442,-0.7937065361037802,-0.39456141644429626,-2.5912519620359906,3.1970385660963134,0.030070117491936426,0.3726740804802182,-1.437137749205734
1999-07-15,-4.131685650333109,-4.773263303695305,-1.6158115930369055,-0.752039156672507,1.2950136777089232,-0.8859027797129861,0.41960524387078363,0.43151457419753736,-0.6087461535023954,0.6890944717010591,-0.8729783921656813,-0.42243696277179027,-0.4597387661543564,0.04341218747376837,-1.4313838364914917
1999-07-16,-4.0888093947051845,-4.815110865517667,-1.6320900791111927,-0.8923677015841174,1.3876848661886982,-0.5337560242317654,0.776102266292151,0.8870956300163637,-0.608975555630036,0.6169134058138215,-0.6324042166288023,-0.4093173504191773,-0.3329616466128983,-0.13370864055780426,-1.4290948712146578
1999-07-19,-3.2321686145883395,-5.664503032348266,-0.5907118432261835,-1.6335257423922673,0.9554299485876949,-0.2500614853979759,0.7980719071450657,1.0292905905559864,-0.41388062579051504,1.2735417863185274,-0.6690831738020148,-0.3553757490825967,-0.19278255304443812,-0.1536951258798575,-1.4032232636820063
1999-07-20,-4.3342903485033295,-4.532710102696119,-1.994657492878923,-0.27361723301753227,1.6598633151446973,-0.4529899315387919,0.9159659250466577,0.6252598900156481,0.0402697718338371,-0.06393160444292614,-0.1267910069089546,-0.42253799526412456,-0.40812305149316896,0.21842578657762426,-1.4277298919211332
1999-07-21,-5.308556753722809,-3.6205519236193013,-2.0536657689693785,-1.2617243156217746,1.2349030033463544,-0.46338778740201925,0.7981139452604028,0.5876936279831017,-0.021098791319380864,-0.6058524498337126,-0.37784128022098085,-0.45895376950787864,-0.5231335382416605,0.32580215388083,-1.4324758199263112
1999-07-22,-6.551394661422623,-2.360183684317155,-3.241502031292556,-1.0779332133542248,1.1159511926787231,-0.16107386909590884,0.034466793509248805,0.4246672472986659,-0.5046892409886486,-0.4965671189799324,-0.6330169116370449,-0.413336219467251,-0.5539921638990527,0.9814684418586528,-1.4581794300074524
1999-07-23,-8.910402695444821,-0.01375346524212156,-4.484091822371865,0.38906258852315273,1.1408417260868056,1.7862414928058006,-2.6757222490315598,-1.9220414470493181,-1.3975454492871324,-0.5752416138185092,1.5838130553392096,-0.32610371181816145,-1.0451378671669234,-0.5592863896483311,-1.5037697384111754
1999-07-26,-9.379246450575968,0.34420173091632966,-3.82152253510526,-0.8854748496639364,0.6004086940427673,1.7934214583043955,-2.791435829502046,-1.6037332871080587,-1.8433274446038317,0.25349017917957456,1.169915200090121,-0.30100398023367436,-0.8555978681224004,-0.31608627012269774,-1.5189105087285795
1999-07-27,-7.102500579417557,-2.1181854158603475,-0.3970078006119715,-3.284163451154163,-0.057917296457143344,-0.5306162147818723,-0.08263603006646315,0.059936740962593466,-0.29219722026798217,0.5747550590275845,-0.5245490868400934,-0.4668825926150235,-0.30748293190709036,0.5166173069166481,-1.4769531452137756
1999-07-28,-6.503341271455389,-2.733513164442194,-0.4316858820577627,-2.0641272158037705,0.34000097241185,-0.44272957423097176,0.16089051581072997,-0.13350706175429003,0.18277822189002282,0.5152897640349496,-0.06486336316044101,-0.514114075050697,-0.4091454335008143,0.5585048449854276,-1.4664323048129169
1999-07-29,-6.981476986194219,-2.2717775810197716,-1.0876967379406004,-1.1000788444078253,1.0454819533542337,-0.5192160033732316,0.29216878022489545,-0.3732033235767894,0.5119480008916035,-0.11378173285003942,0.2871642918737266,-0.5428285713161053,-0.549222760747097,0.7892194093319318,-1.4863190031354987
1999-07-30,-7.575981439908892,-1.7452433760382202,-1.138878053631551,-1.4389523167740907,1.0082642148401169,-0.5413684241306568,0.31187695693373535,-0.28369234555548284,0.40719815657163216,-0.4380593183972122,0.13828186672880255,-0.5425942771653924,-0.638999165570784,0.8653628788864333,-1.4991918078575084
1999-08-02,-8.851597379116994,-0.5006023350552176,-2.2827624745515807,-0.4888086403204882,1.1411568430007057,0.8222212199326019,-1.1427429065734453,-0.9515406822481061,-0.5401071697273506,-0.4650183010824531,0.8490126198327658,-0.3728315240383669,-0.4359049786441768,0.5325761119858398,-1.527121384171166
1999-08-03,-9.920086875288572,0.5581031729877031,-3.1257248949913428,0.12275944194615428,1.203670846224825,2.0727098057355273,-2.280718570739176,-1.6053705502702424,-1.2580758392997777,-0.1864844235012687,1.838269141014083,-0.27534883808001054,-0.7563013270590359,-0.49733516381970355,-1.5644798174508634
1999-08-04,-10.35293080591789,0.8553149542995314,-2.486835936127203,-0.7955964573998696,0.684670745176806,2.1380863701316115,-2.333487521493537,-1.376577097851194,-1.4614850647741897,0.2730050397241782,1.5508616156280521,-0.2416200381894394,-0.6019677963261253,-0.3048921688041682,-1.5798305845826561
1999-08-05,-10.755976410135055,1.1255860176221915,-2.240487685586704,-0.8169957766355517,0.37470370682580884,2.2419377322919636,-2.3017136695671057,-1.36459940535862,-1.2973859886684391,-0.2872674041413638,1.5110477382240959,-0.23736647882883072,-0.7841621467127001,-0.45740572662127305,-1.5937743730580465
1999-08-06,-12.10004262346357,2.327063312375552,-3.1117288230597806,0.21906348349194757,0.5252430012741554,2.2495328912838715,-2.146740115839165,-1.5481510640201992,-0.7498888021988623,-1.1096133879619308,1.9037455510904733,-0.3252215995511291,-0.9474242050218101,0.09495725702599164,-1.649948520906945
1999-08-09,-12.155397953066165,2.2202580720280616,-2.0054964957282833,-1.269640394249365,-0.21450495624167698,2.127709948739801,-2.403663942380403,-1.2857300438195978,-1.3567211672760244,-0.32615185122865475,1.3062952780741885,-0.2248116010348493,-0.546365049316675,0.1076512660377736,-1.657970399216582
1999-08-10,-10.515048592870244,0.42122668185801787,-0.17902371498553563,-2.6532551398266224,-0.8533623857348691,0.08905638569998513,-0.42161118748602855,0.16659116344590405,-0.3721714512394517,-0.7265075420074278,-0.6809435313138732,-0.28213041851314485,0.13390589435119143,0.8807095698579268,-1.6336527681104047
1999-08-11,-7.600420286964652,-2.6799512737081312,3.476473118520458,-5.11497208256387,-1.9206104042360554,0.2208472838938488,0.3601938426924534,1.1046217296199443,-0.013962674342469235,2.2566322263067597,1.3873583664113718,2.635661831785599,-1.4387019951127753,0.546876870553999,-1.54915005000051
1999-08-12,-7.568836806405359,-2.6234537081116196,1.207007367121489,-0.6271586247479364,0.08502540384270102,-0.0069296901880178605,0.6434743748954991,0.12115813343469098,0.7645696246304431,0.06511967950892364,0.6161858784223029,-0.38514321118007644,0.16633362743256014,0.772191155098604,-1.5644798174508634
1999-08-13,-5.86967723316897,-4.33236329397775,3.0862486868239962,-1.6725718562659886,-0.39694387447987284,0.587143746107982,0.06782361416827488,-0.029622482835930553,0.44013701951284684,0.5318273385311159,0.32638057588516906,-0.14459495605455203,0.2641309062640603,-0.03327520892418555,-1.51872151159563
1999-08-16,-6.165684598826099,-4.002718014941514,2.1188354832446232,-0.03107048072291828,0.3653661393626892,0.4932165097452043,0.19881544139917418,-0.6571285136364096,1.2607391842576323,-0.8844343960267048,0.8715245627310523,-0.26017092653582613,-0.28344875880817677,0.10275977037271823,-1.5235514383265634
1999-08-17,-5.55795021425429,-4.597878837560677,2.5809064894523517,-0.3660332219589925,0.3276699891214974,0.4671156307147576,0.0643796394180624,-0.6606149410200154,1.141650306870712,0.08849787592893998,0.6897111914410284,-0.27413746883948126,-0.26831252081057155,0.33274317409631887,-1.5211994740054127
1999-08-18,-5.908634505330436,-4.226538501701412,1.95162977372793,0.4724293834684086,0.651722243261623,0.17933621033773545,-0.056748812510677885,-1.2655263414596278,1.603410644963429,-1.1835002311493221,0.7818358381439758,-0.3037624561490089,-0.6904287045341129,0.12687652981880743,-1.5340512790459837
1999-08-19,-6.157360833073964,-3.95765643145133,1.475859648453385,0.3949992931691628,0.7636011673499807,-0.7151125830264674,0.19372392617082881,-1.1155851446131912,1.3140197065840304,-0.40569499871474446,0.3440037706459768,-0.43769900067788287,-0.5928783215370302,0.3575558337575789,-1.5481000659285677
1999-08-20,-5.538638441961885,-4.550948495333799,2.048231790348472,-0.39032155110500655,0.5536901575441203,-0.9448557471105492,-0.0563150993945833,-1.023303757078006,0.805143567367282,0.6957835210628425,-0.11738329306600327,-0.3890644293291899,-0.38385521147174456,0.3503164375546961,-1.5340512790459837
1999-08-23,-4.199653444072749,-5.851870504348197,2.7795930736538477,-0.1637381202011995,0.47538177614686533,-0.45108196515262283,-0.6305188722531211,-1.5028332362674324,0.8570006455789869,0.8360473378664031,-0.016580100005967453,-0.2568598865398447,-0.489775606845838,0.03527636250260128,-1.509334653992468
1999-08-24,-4.154823897517979,-5.82502455670377,1.7683454901140971,0.8571997182960589,1.1385429101038422,-1.4305064922681998,-0.3922954589826471,-1.5087798132597336,0.6966998969371332,1.2844079183846213,-0.07077555886950972,-0.39950219994516456,-0.5092035911148893,0.4276956745246258,-1.5129885985628262
1999-08-25,-3.7809016728887075,-6.140145677398799,1.752318108500269,0.8415697379298843,1.3276887030842137,-1.5485796245039982,-0.3749862578391596,-1.5621155805755067,0.6357708769787122,0.8849211868849793,-0.1640109755671992,-0.3533995846179816,-0.511654573941588,-0.12457824124010898,-1.5024467584805283
1999-08-26,-3.8760836779742944,-5.99562334550323,0.9130788046057741,1.4588706245053502,1.7387837427475041,-1.3017240682237985,0.04547011982970557,-0.9526525832449392,0.3214611616540637,1.7432923385580723,0.018776352191673944,-0.3930068724028486,-0.2797039147679123,0.22165360870672193,-1.5258194039219577
1999-08-27,-4.771602254938001,-5.0621227913164,-0.1430785901464877,1.985942778204052,1.9213631700050653,-1.5030649562478429,0.08064259494622988,-1.176390794822053,0.6737974828187708,-0.2269749981829803,-4.092683844330376e-05,-0.35083404788003175,-0.47018301744882995,-0.6001680547796654,-1.5481000659285677
1999-08-30,-6.5350958059186866,-3.2256433827906976,-2.2607239923429665,2.850108644890358,2.1252424518400517,-1.6407045156311797,-0.4372939379133269,-1.124607611675886,-0.39041619290098734,-1.4062530176431312,-1.9801368831756672,3.3969048974295295,0.4624646571689767,-0.10255021513120519,-1.5902044272134435
1999-08-31,-7.044480765580666,-2.8370740704041526,-0.8361643310654524,-0.21456498042965022,0.8456712831755527,-0.8566561238260162,-0.4689556420729168,-0.28716541543988905,-0.6478146246795525,-9.783218873927035e-05,-0.9233178303881184,-0.27116263851249944,-0.16057854913669375,-0.11508295765192307,-1.5807125712030874
1999-09-01,-6.748320425279743,-3.1694671474429237,-0.1731445648959882,-0.9822864280158167,0.7160811146092532,-1.0376254437737178,0.23844585941149488,0.060191056232884003,-0.11362777177060457,0.19626666604183673,-0.7805180306845562,-0.4291158012109873,-0.2856098212820069,0.10221081601719759,-1.5713887126442423
1999-09-02,-7.8975682458054255,-2.0095532469202695,-1.5338089286443393,-0.21055046418724657,0.9477709812097567,-0.6302829706747012,-0.3037834315152641,-0.19460108958157327,-0.26756388930842506,-0.4830543753885228,-0.7123519344797639,-0.37866646466500126,-0.3873388293199637,0.5482276102557505,-1.591296410648263
1999-09-03,-4.527602896036019,-5.34369787322772,1.5032632418064564,-2.8744166378905955,-0.36540211121152777,-0.4610356707209381,0.16162841088267352,0.6728917746451643,-0.6487246168692953,1.450216292757616,-1.8330814547647314,-0.35490563008551207,-0.4535407497967336,-0.20278029473401388,-1.51872151159563
1999-09-07,-4.757383258770488,-5.072297473008705,0.2224323529152865,-1.0560374480133237,0.5268200495485276,-0.21967001538264042,0.7293566631131453,0.3612937495207224,0.9504086567871471,0.8927441635248579,1.3022644284663902,2.389076638872016,-2.8434420893148853,0.33705622540933433,-1.5303973344756252
1999-09-08,-4.639034402370457,-5.106288728960178,-0.2383885029700217,-0.3418056966564167,1.1799383848888045,-0.5017944869727688,0.5634822046370813,0.0036177404938899775,0.5097675477054348,-0.3726044416788414,-0.7940145493923298,-0.44342955348758106,-0.9073511450120936,-0.15098710558360434,-1.5292843513593668
1999-09-09,-5.317802343922136,-4.415665880159722,-0.899335860396708,0.08157600864897854,1.4596633659094584,-0.5608143507707573,0.5953282493356905,-0.1334558307979608,0.7156765681547244,-1.0160496738284726,-0.6055525438447688,-0.46537728894636915,-1.0288839181878744,-0.08870266888773709,-1.5445301200839652
1999-09-10,-4.4012945036519895,-5.370800085434362,0.3883110205344045,-1.3376301249383598,0.8694495550690635,-0.3320823663366592,0.6171506424184011,0.2607391387990899,0.39648215631285333,-0.08887407119429735,-0.9885949112289673,-0.4395841807720484,-0.9427454408748528,-0.3530578108368205,-1.5193095026759174
1999-09-13,-5.153198023960501,-4.605392786129429,-0.7180334516936039,-0.3708630754061185,1.4914307295712435,-0.3803433403189196,0.739532730479235,0.027618385528091958,0.7929242006032973,-0.730753515123431,-0.5790765018086795,-0.5356659207308901,-1.1868639668080991,0.17553714856448266,-1.5374742271205144
1999-09-14,-7.486445109474657,-2.2012102989416005,-3.3376381161204027,1.2451799784930555,1.894509751894064,-0.8289317622665718,-0.05560971193442597,-0.5562045237867824,0.05921443126449697,-2.5683667072417835,-2.4159103875651744,3.2073576037450184,-0.5010994788942239,0.8089790135859902,-1.5890284450528684
1999-09-15,-9.051969861331354,-0.6995918290711786,-2.8983713469737267,0.19356646117885193,1.0740978768480893,1.6781176195770713,-2.9621227605537124,-2.0826512028024013,-1.5209164431293196,0.355890264294672,0.9399126829587431,-0.28735539274433003,-1.0555024053527322,-0.4207875318324558,-1.6089781424197667
